Timestamp,Actor,Target,Spell,White Damage,White Crit,Yellow Damage,Yellow Crit,Buffer Income,Expected Buffer,Observed Tick,Expected Tick,Metric,Value
5/13 15:47:07.826,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,135.67499999999993,45.0,45.22499999999999,,
5/13 15:47:07.826,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,352.755,117.0,117.58500000000002,,
5/13 15:47:08.218,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,1820.5575000000001,,,,
5/13 15:47:08.833,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,90.44999999999993,45.0,45.22499999999999,,
5/13 15:47:08.833,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,235.16999999999996,118.0,117.58500000000002,,
5/13 15:47:08.833,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,568.0,nil,1.0,,,,,,,
5/13 15:47:09.203,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,303.0,nil,0,1517.1312500000001,303.0,303.42625000000004,,
5/13 15:47:09.830,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,117.58499999999994,117.0,117.58500000000002,,
5/13 15:47:09.830,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,45.224999999999945,45.0,45.22499999999999,,
5/13 15:47:10.130,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,731.0,1,1.0,,271.35,1788.4812500000003,,,,
5/13 15:47:10.828,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,-4.263256414560601e-14,45.0,45.22499999999999,,
5/13 15:47:10.828,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,-8.526512829121202e-14,118.0,117.58500000000002,,
5/13 15:47:11.210,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,297.0,nil,0,1490.401041666667,297.0,298.08020833333336,,
5/13 15:47:11.423,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,1170.0,1,1.0,,434.16,1924.561041666667,,,,
5/13 15:47:12.249,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1361.0,nil,,,,,,
5/13 15:47:12.458,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,321.0,nil,0,1603.8008680555558,321.0,320.76017361111116,,
5/13 15:47:12.712,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,356.0,nil,1.0,,,,,,,
5/13 15:47:13.448,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,321.0,nil,0,1283.0406944444446,321.0,320.76017361111116,,
5/13 15:47:13.754,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,763.0,nil,,,,,,
5/13 15:47:13.754,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1731.0,1,434.16,434.15999999999997,,,,
5/13 15:47:13.754,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,762.0,nil,,,,,,
5/13 15:47:13.754,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,476.0,nil,,,,,,
5/13 15:47:13.754,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1083.0,1,271.35,705.51,,,,
5/13 15:47:13.754,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,476.0,nil,,,,,,
5/13 15:47:13.944,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,1171.0,1,1.0,,434.16,1717.2006944444447,,,,
5/13 15:47:14.792,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,587.925,118.0,117.585,,
5/13 15:47:14.973,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,286.0,nil,0,1431.000578703704,286.0,286.2001157407408,,
5/13 15:47:15.228,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,355.0,nil,1.0,,,,,,,
5/13 15:47:15.789,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,470.34,118.0,117.585,,
5/13 15:47:15.972,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,286.0,nil,0,1144.8004629629631,286.0,286.2001157407408,,
5/13 15:47:16.257,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,3092.0,1,434.16,1578.9604629629632,,,,
5/13 15:47:16.461,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,1170.0,1,1.0,,434.16,2013.1204629629633,,,,
5/13 15:47:16.785,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,352.755,118.0,117.585,,
5/13 15:47:17.493,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,335.0,nil,0,1677.6003858024694,335.0,335.5200771604939,,
5/13 15:47:17.754,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,356.0,nil,1.0,,,,,,,
5/13 15:47:17.754,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,235.17000000000002,118.0,117.585,,
5/13 15:47:18.489,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,335.0,nil,0,1342.0803086419755,335.0,335.5200771604939,,
5/13 15:47:18.773,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,117.58500000000002,118.0,117.585,,
5/13 15:47:18.944,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,1776.2403086419756,,,,
5/13 15:47:19.785,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,2.842170943040401e-14,118.0,117.585,,
5/13 15:47:20.007,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,296.0,nil,0,1480.2002572016463,296.0,296.04005144032925,,
5/13 15:47:20.262,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,1914.3602572016464,,,,
5/13 15:47:20.264,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,260.0,nil,1.0,,,,,,,
5/13 15:47:21.290,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,319.0,nil,0,1595.3002143347053,319.0,319.06004286694105,,
5/13 15:47:21.508,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 15:47:21.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 15:47:21.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 15:47:21.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,855.0,1,271.35,1866.6502143347052,,,,
5/13 15:47:21.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 15:47:21.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,378.0,nil,,,,,,
5/13 15:47:22.801,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,2138.000214334705,,,,
5/13 15:47:22.801,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,311.0,nil,0,1781.6668452789208,311.0,356.3333690557842,,
5/13 15:47:23.818,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,305.0,nil,0,1425.3334762231366,305.0,356.3333690557842,,
5/13 15:47:24.279,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2448.0,1,434.16,1859.4934762231367,,,,
5/13 15:47:25.245,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,325.0,nil,0,1549.5778968526138,325.0,309.9155793705228,,
5/13 15:47:25.245,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 15:47:26.237,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,326.0,nil,0,1239.662317482091,326.0,309.9155793705228,,
5/13 15:47:26.552,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 15:47:27.303,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,326.0,nil,0,929.7467381115683,326.0,309.9155793705228,,
5/13 15:47:28.263,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 15:47:28.263,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,326.0,nil,0,619.8311587410456,326.0,309.9155793705228,,
5/13 15:47:29.220,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,326.0,nil,0,309.9155793705228,326.0,309.9155793705228,,
5/13 15:47:29.383,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,744.0755793705227,,,,
5/13 15:47:29.779,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,1370.0,1,434.16,1178.2355793705228,,,,
5/13 15:47:29.779,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1371.0,1,434.16,434.1600000000001,,,,
5/13 15:47:29.779,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 15:47:29.779,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,856.0,1,271.35,1449.5855793705227,,,,
5/13 15:47:29.779,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,857.0,1,271.35,705.5100000000001,,,,
5/13 15:47:29.779,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,856.0,1,271.35,271.3499999999999,,,,
5/13 15:47:30.674,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 15:47:30.820,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,226.12499999999991,45.0,45.22499999999999,,
5/13 15:47:30.820,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,244.0,nil,0,1207.987982808769,244.0,241.5975965617538,,
5/13 15:47:30.820,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,117.0,nil,0,587.9250000000001,117.0,117.58500000000002,,
5/13 15:47:31.806,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,470.34000000000003,118.0,117.58500000000002,,
5/13 15:47:31.806,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,180.89999999999992,45.0,45.22499999999999,,
5/13 15:47:31.806,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,245.0,nil,0,966.3903862470152,245.0,241.5975965617538,,
5/13 15:47:31.912,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 15:47:32.334,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,1400.5503862470152,,,,
5/13 15:47:32.740,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,135.67499999999993,45.0,45.22499999999999,,
5/13 15:47:32.740,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,117.0,nil,0,352.755,117.0,117.58500000000002,,
5/13 15:47:33.115,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,257.0,nil,1.0,,,,,,,
5/13 15:47:33.360,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,235.0,nil,0,1167.1253218725128,235.0,233.42506437450254,,
5/13 15:47:33.802,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,90.44999999999993,45.0,45.22499999999999,,
5/13 15:47:33.802,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,117.0,nil,0,235.16999999999996,117.0,117.58500000000002,,
5/13 15:47:34.367,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,235.0,nil,0,933.7002574980103,235.0,233.42506437450254,,
5/13 15:47:34.367,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 15:47:34.815,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,117.0,nil,0,117.58499999999994,117.0,117.58500000000002,,
5/13 15:47:34.815,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,45.224999999999945,45.0,45.22499999999999,,
5/13 15:47:35.420,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,235.0,nil,0,700.2751931235077,235.0,233.42506437450254,,
5/13 15:47:35.720,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,580.0,1,1.0,,271.35,971.6251931235078,,,,
5/13 15:47:35.720,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,117.0,nil,0,-8.526512829121202e-14,117.0,117.58500000000002,,
5/13 15:47:35.720,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,-4.263256414560601e-14,45.0,45.22499999999999,,
5/13 15:47:36.400,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 15:47:36.753,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,163.0,nil,0,809.6876609362564,163.0,161.9375321872513,,
5/13 15:47:37.742,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,163.0,nil,0,647.7501287490052,163.0,161.9375321872513,,
5/13 15:47:38.246,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,919.1001287490052,,,,
5/13 15:47:38.736,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 15:47:38.736,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1371.0,1,434.16,434.15999999999997,,,,
5/13 15:47:38.736,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 15:47:38.736,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 15:47:38.736,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 15:47:39.200,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,154.0,nil,0,765.9167739575043,154.0,153.18335479150088,,
5/13 15:47:39.802,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,361.79999999999995,72.0,72.36,,
5/13 15:47:40.265,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,154.0,nil,0,612.7334191660035,154.0,153.18335479150088,,
5/13 15:47:40.764,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,289.43999999999994,72.0,72.36,,
5/13 15:47:41.245,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,153.0,nil,0,459.55006437450265,153.0,153.18335479150088,,
5/13 15:47:41.787,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,217.07999999999993,73.0,72.36,,
5/13 15:47:42.003,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 15:47:42.245,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,154.0,nil,0,306.3667095830018,154.0,153.18335479150088,,
5/13 15:47:42.803,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,144.7199999999999,73.0,72.36,,
5/13 15:47:43.277,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,153.0,nil,0,153.18335479150093,153.0,153.18335479150088,,
5/13 15:47:43.591,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,424.533354791501,,,,
5/13 15:47:43.782,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,72.35999999999991,72.0,72.36,,
5/13 15:47:44.189,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 15:47:44.609,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,70.0,nil,0,353.77779565958417,70.0,70.75555913191683,,
5/13 15:47:44.798,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,-8.526512829121202e-14,72.0,72.36,,
5/13 15:47:44.798,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,787.9377956595843,,,,
5/13 15:47:45.882,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,131.0,nil,0,656.6148297163202,131.0,131.32296594326405,,
5/13 15:47:46.121,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,580.0,1,1.0,,271.35,927.9648297163202,,,,
5/13 15:47:46.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 15:47:46.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 15:47:46.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1370.0,1,434.16,434.15999999999997,,,,
5/13 15:47:46.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 15:47:46.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,856.0,1,271.35,271.3499999999999,,,,
5/13 15:47:46.769,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,856.0,1,271.35,705.51,,,,
5/13 15:47:47.150,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,154.0,nil,0,773.3040247636002,154.0,154.66080495272004,,
5/13 15:47:47.327,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,1207.4640247636003,,,,
5/13 15:47:47.747,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,587.925,117.0,117.585,,
5/13 15:47:47.747,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,226.12499999999991,46.0,45.22499999999999,,
5/13 15:47:48.272,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 15:47:48.392,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,202.0,nil,0,1006.2200206363335,202.0,201.24400412726672,,
5/13 15:47:48.566,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 15:47:48.798,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,470.34,117.0,117.585,,
5/13 15:47:48.798,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,180.89999999999992,45.0,45.22499999999999,,
5/13 15:47:49.404,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,201.0,nil,0,804.9760165090668,201.0,201.24400412726672,,
5/13 15:47:49.777,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,135.67499999999993,45.0,45.22499999999999,,
5/13 15:47:49.777,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,352.755,118.0,117.585,,
5/13 15:47:49.880,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 15:47:50.395,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,201.0,nil,0,603.7320123818,201.0,201.24400412726672,,
5/13 15:47:50.793,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,90.44999999999993,45.0,45.22499999999999,,
5/13 15:47:50.793,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,235.17000000000002,117.0,117.585,,
5/13 15:47:51.171,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,580.0,1,1.0,,271.35,875.0820123818,,,,
5/13 15:47:51.784,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,117.58500000000002,117.0,117.585,,
5/13 15:47:51.784,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,45.224999999999945,45.0,45.22499999999999,,
5/13 15:47:52.189,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,146.0,nil,0,729.2350103181667,146.0,145.84700206363334,,
5/13 15:47:52.189,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2448.0,1,434.16,1163.3950103181667,,,,
5/13 15:47:52.398,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,928.0,1,1.0,,434.16,1597.5550103181668,,,,
5/13 15:47:52.796,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,-4.263256414560601e-14,45.0,45.22499999999999,,
5/13 15:47:52.796,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,2.842170943040401e-14,117.0,117.585,,
5/13 15:47:53.427,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,266.0,nil,0,1331.2958419318056,266.0,266.2591683863611,,
5/13 15:47:53.638,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,580.0,1,1.0,,271.35,1602.6458419318055,,,,
5/13 15:47:54.715,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,267.0,nil,0,1335.5382016098379,267.0,267.1076403219676,,
5/13 15:47:54.715,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,1372.0,1,434.16,1769.698201609838,,,,
5/13 15:47:54.715,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,856.0,1,271.35,2041.048201609838,,,,
5/13 15:47:54.715,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,857.0,1,271.35,271.35,,,,
5/13 15:47:54.927,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,2475.208201609838,,,,
5/13 15:47:55.805,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,46.0,nil,0,226.12500000000003,46.0,45.225,,
5/13 15:47:55.952,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,412.0,nil,0,2062.673501341532,412.0,412.5347002683063,,
5/13 15:47:56.219,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,2334.0235013415318,,,,
5/13 15:47:56.219,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,3092.0,1,434.16,2768.1835013415316,,,,
5/13 15:47:56.794,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,180.90000000000003,45.0,45.225,,
